Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-29 09:00:00+09:00,13900.0,13900.0,13775.0,13795.0,322800,0.0,0.0
2024-08-29 09:05:00+09:00,13795.0,13885.0,13795.0,13845.0,101700,0.0,0.0
2024-08-29 09:10:00+09:00,13845.0,13885.0,13805.0,13875.0,50800,0.0,0.0
2024-08-29 09:15:00+09:00,13870.0,13900.0,13845.0,13855.0,71800,0.0,0.0
2024-08-29 09:20:00+09:00,13850.0,13875.0,13840.0,13845.0,23800,0.0,0.0
2024-08-29 09:25:00+09:00,13840.0,13910.0,13840.0,13900.0,47500,0.0,0.0
2024-08-29 09:30:00+09:00,13905.0,13905.0,13870.0,13890.0,19600,0.0,0.0
2024-08-29 09:35:00+09:00,13890.0,13910.0,13890.0,13900.0,24000,0.0,0.0
2024-08-29 09:40:00+09:00,13900.0,13900.0,13860.0,13890.0,30700,0.0,0.0
2024-08-29 09:45:00+09:00,13890.0,13900.0,13880.0,13880.0,25800,0.0,0.0
2024-08-29 09:50:00+09:00,13880.0,13895.0,13855.0,13860.0,27100,0.0,0.0
2024-08-29 09:55:00+09:00,13865.0,13870.0,13860.0,13870.0,10900,0.0,0.0
2024-08-29 10:00:00+09:00,13865.0,13890.0,13865.0,13890.0,18900,0.0,0.0
2024-08-29 10:05:00+09:00,13890.0,13905.0,13885.0,13895.0,25900,0.0,0.0
2024-08-29 10:10:00+09:00,13890.0,13890.0,13875.0,13880.0,10300,0.0,0.0
2024-08-29 10:15:00+09:00,13880.0,13880.0,13865.0,13880.0,19700,0.0,0.0
2024-08-29 10:20:00+09:00,13875.0,13895.0,13875.0,13880.0,17600,0.0,0.0
2024-08-29 10:25:00+09:00,13880.0,13885.0,13870.0,13870.0,15200,0.0,0.0
2024-08-29 10:30:00+09:00,13865.0,13885.0,13865.0,13880.0,21200,0.0,0.0
2024-08-29 10:35:00+09:00,13885.0,13905.0,13875.0,13890.0,38400,0.0,0.0
2024-08-29 10:40:00+09:00,13895.0,13900.0,13885.0,13885.0,11300,0.0,0.0
2024-08-29 10:45:00+09:00,13880.0,13885.0,13875.0,13885.0,11300,0.0,0.0
2024-08-29 10:50:00+09:00,13885.0,13885.0,13875.0,13880.0,13400,0.0,0.0
2024-08-29 10:55:00+09:00,13880.0,13900.0,13875.0,13880.0,23900,0.0,0.0
2024-08-29 11:00:00+09:00,13885.0,13905.0,13880.0,13895.0,19400,0.0,0.0
2024-08-29 11:05:00+09:00,13895.0,13915.0,13890.0,13900.0,28600,0.0,0.0
2024-08-29 11:10:00+09:00,13895.0,13910.0,13895.0,13900.0,19200,0.0,0.0
2024-08-29 11:15:00+09:00,13895.0,13905.0,13890.0,13895.0,16600,0.0,0.0
2024-08-29 11:20:00+09:00,13900.0,13925.0,13895.0,13915.0,42900,0.0,0.0
2024-08-29 11:25:00+09:00,13920.0,13945.0,13915.0,13940.0,21200,0.0,0.0
2024-08-29 11:30:00+09:00,13935.0,13935.0,13935.0,13935.0,12900,0.0,0.0
2024-08-29 11:35:00+09:00,13935.0,13935.0,13935.0,13935.0,0,0.0,0.0
2024-08-29 12:30:00+09:00,14000.0,14030.0,13975.0,13980.0,1273600,0.0,0.0
2024-08-29 12:35:00+09:00,13975.0,14035.0,13975.0,14035.0,24500,0.0,0.0
2024-08-29 12:40:00+09:00,14035.0,14035.0,14010.0,14015.0,22400,0.0,0.0
2024-08-29 12:45:00+09:00,14020.0,14030.0,14010.0,14025.0,16100,0.0,0.0
2024-08-29 12:50:00+09:00,14025.0,14035.0,14015.0,14035.0,12500,0.0,0.0
2024-08-29 12:55:00+09:00,14035.0,14040.0,14020.0,14040.0,19000,0.0,0.0
2024-08-29 13:00:00+09:00,14040.0,14045.0,14035.0,14040.0,8600,0.0,0.0
2024-08-29 13:05:00+09:00,14040.0,14040.0,14000.0,14005.0,42400,0.0,0.0
2024-08-29 13:10:00+09:00,14005.0,14030.0,14000.0,14030.0,14200,0.0,0.0
2024-08-29 13:15:00+09:00,14030.0,14060.0,14030.0,14055.0,22000,0.0,0.0
2024-08-29 13:20:00+09:00,14060.0,14070.0,14015.0,14015.0,28300,0.0,0.0
2024-08-29 13:25:00+09:00,14015.0,14035.0,14010.0,14035.0,12500,0.0,0.0
2024-08-29 13:30:00+09:00,14030.0,14030.0,14015.0,14015.0,17300,0.0,0.0
2024-08-29 13:35:00+09:00,14010.0,14030.0,14000.0,14030.0,20200,0.0,0.0
2024-08-29 13:40:00+09:00,14025.0,14040.0,14015.0,14040.0,11800,0.0,0.0
2024-08-29 13:45:00+09:00,14035.0,14045.0,14035.0,14045.0,10900,0.0,0.0
2024-08-29 13:50:00+09:00,14040.0,14050.0,14040.0,14040.0,20800,0.0,0.0
2024-08-29 13:55:00+09:00,14040.0,14040.0,14015.0,14015.0,17400,0.0,0.0
2024-08-29 14:00:00+09:00,14020.0,14035.0,14015.0,14030.0,17800,0.0,0.0
2024-08-29 14:05:00+09:00,14030.0,14030.0,14010.0,14025.0,19400,0.0,0.0
2024-08-29 14:10:00+09:00,14030.0,14050.0,14030.0,14040.0,17300,0.0,0.0
2024-08-29 14:15:00+09:00,14040.0,14050.0,14030.0,14050.0,23300,0.0,0.0
2024-08-29 14:20:00+09:00,14045.0,14045.0,14030.0,14030.0,16800,0.0,0.0
2024-08-29 14:25:00+09:00,14030.0,14035.0,14025.0,14035.0,5600,0.0,0.0
2024-08-29 14:30:00+09:00,14035.0,14035.0,14005.0,14010.0,36000,0.0,0.0
2024-08-29 14:35:00+09:00,14010.0,14040.0,14000.0,14035.0,39000,0.0,0.0
2024-08-29 14:40:00+09:00,14035.0,14040.0,14015.0,14015.0,37900,0.0,0.0
