Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-10-01 14:10:00-04:00,28.760000228881836,28.770000457763672,28.760000228881836,28.770000457763672,0,0.0,0.0,0.0
2024-10-01 14:55:00-04:00,28.729999542236328,28.729999542236328,28.709999084472656,28.709999084472656,288,0.0,0.0,0.0
2024-10-01 15:05:00-04:00,28.780000686645508,28.790000915527344,28.73150062561035,28.73150062561035,0,0.0,0.0,0.0
2024-10-03 11:10:00-04:00,28.469999313354492,28.469999313354492,28.469999313354492,28.469999313354492,242,0.0,0.0,0.0
2024-10-03 14:10:00-04:00,28.489999771118164,28.489999771118164,28.489999771118164,28.489999771118164,300,0.0,0.0,0.0
2024-10-03 14:30:00-04:00,28.489999771118164,28.5,28.489999771118164,28.5,600,0.0,0.0,0.0
2024-10-03 15:45:00-04:00,28.489999771118164,28.555200576782227,28.489999771118164,28.555200576782227,300,0.0,0.0,0.0
2024-10-04 10:50:00-04:00,28.469999313354492,28.469999313354492,28.469999313354492,28.469999313354492,0,0.0,0.0,0.0
2024-10-04 11:40:00-04:00,28.469999313354492,28.469999313354492,28.469999313354492,28.469999313354492,300,0.0,0.0,0.0
2024-10-04 15:15:00-04:00,28.510000228881836,28.56529998779297,28.510000228881836,28.56529998779297,300,0.0,0.0,0.0
2024-10-07 14:25:00-04:00,28.329999923706055,28.416200637817383,28.329999923706055,28.416200637817383,0,0.0,0.0,0.0
2024-10-10 10:55:00-04:00,28.389999389648438,28.389999389648438,28.351200103759766,28.351200103759766,285,0.0,0.0,0.0
2024-10-11 15:30:00-04:00,28.639999389648438,28.639999389648438,28.577600479125977,28.577600479125977,0,0.0,0.0,0.0
2024-10-21 10:00:00-04:00,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,3659,0.0,0.0,0.0
2024-10-21 15:50:00-04:00,28.170000076293945,28.229400634765625,27.963199615478516,27.963199615478516,100,0.0,0.0,0.0
2024-10-23 12:40:00-04:00,27.829999923706055,27.829999923706055,27.829999923706055,27.829999923706055,0,0.0,0.0,0.0
2024-10-23 12:45:00-04:00,27.925100326538086,27.925100326538086,27.902299880981445,27.902299880981445,0,0.0,0.0,0.0
