Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-27 13:30:00-04:00,27.700000762939453,27.700000762939453,27.700000762939453,27.700000762939453,324,0.0,0.0,0.0
2024-09-27 14:20:00-04:00,27.670000076293945,27.679899215698242,27.668699264526367,27.679899215698242,4579,0.0,0.0,0.0
2024-09-27 15:40:00-04:00,27.6299991607666,27.6299991607666,27.621000289916992,27.621000289916992,584,0.0,0.0,0.0
2024-09-30 14:50:00-04:00,27.649999618530273,27.748300552368164,27.649999618530273,27.748300552368164,0,0.0,0.0,0.0
2024-10-01 13:45:00-04:00,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562,408,0.0,0.0,0.0
2024-10-01 13:55:00-04:00,27.389999389648438,27.408700942993164,27.389999389648438,27.408700942993164,0,0.0,0.0,0.0
2024-10-02 13:25:00-04:00,27.329999923706055,27.329999923706055,27.329999923706055,27.329999923706055,203,0.0,0.0,0.0
2024-10-02 14:15:00-04:00,27.43000030517578,27.43000030517578,27.43000030517578,27.43000030517578,209,0.0,0.0,0.0
2024-10-02 14:25:00-04:00,27.3799991607666,27.3799991607666,27.3799991607666,27.3799991607666,4379,0.0,0.0,0.0
2024-10-02 15:35:00-04:00,27.290000915527344,27.29010009765625,27.290000915527344,27.29010009765625,2279,0.0,0.0,0.0
2024-10-02 15:40:00-04:00,27.350000381469727,27.3799991607666,27.331499099731445,27.331499099731445,0,0.0,0.0,0.0
2024-10-03 11:50:00-04:00,27.239999771118164,27.239999771118164,27.239999771118164,27.239999771118164,218,0.0,0.0,0.0
2024-10-03 13:30:00-04:00,27.054899215698242,27.054899215698242,27.054899215698242,27.054899215698242,1846,0.0,0.0,0.0
2024-10-03 13:35:00-04:00,27.059999465942383,27.059999465942383,27.059999465942383,27.059999465942383,2687,0.0,0.0,0.0
2024-10-03 13:40:00-04:00,27.040000915527344,27.040000915527344,27.03499984741211,27.040000915527344,2575,0.0,0.0,0.0
2024-10-03 13:45:00-04:00,27.079999923706055,27.079999923706055,27.079999923706055,27.079999923706055,1311,0.0,0.0,0.0
2024-10-03 14:15:00-04:00,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,100,0.0,0.0,0.0
2024-10-03 14:20:00-04:00,27.0935001373291,27.0935001373291,27.0935001373291,27.0935001373291,1289,0.0,0.0,0.0
2024-10-03 14:25:00-04:00,27.100000381469727,27.100000381469727,27.100000381469727,27.100000381469727,123,0.0,0.0,0.0
2024-10-03 15:40:00-04:00,27.110000610351562,27.110000610351562,27.110000610351562,27.110000610351562,107,0.0,0.0,0.0
2024-10-03 15:45:00-04:00,27.040000915527344,27.040000915527344,27.040000915527344,27.040000915527344,100,0.0,0.0,0.0
2024-10-03 15:50:00-04:00,27.079999923706055,27.079999923706055,27.079999923706055,27.079999923706055,563,0.0,0.0,0.0
2024-10-03 15:55:00-04:00,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,0.0,0.0,0.0
2024-10-04 10:05:00-04:00,27.3700008392334,27.3700008392334,27.3700008392334,27.3700008392334,100,0.0,0.0,0.0
2024-10-04 10:30:00-04:00,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562,1522,0.0,0.0,0.0
2024-10-04 11:05:00-04:00,27.31999969482422,27.44499969482422,27.31999969482422,27.44499969482422,200,0.0,0.0,0.0
2024-10-04 11:15:00-04:00,27.350000381469727,27.350000381469727,27.350000381469727,27.350000381469727,159,0.0,0.0,0.0
2024-10-04 13:25:00-04:00,27.420000076293945,27.420000076293945,27.420000076293945,27.420000076293945,590,0.0,0.0,0.0
2024-10-04 14:45:00-04:00,27.399999618530273,27.399999618530273,27.388999938964844,27.388999938964844,302,0.0,0.0,0.0
2024-10-04 15:25:00-04:00,27.43000030517578,27.43000030517578,27.43000030517578,27.43000030517578,917,0.0,0.0,0.0
2024-10-04 15:30:00-04:00,27.459999084472656,27.479999542236328,27.459999084472656,27.463199615478516,1800,0.0,0.0,0.0
2024-10-07 10:15:00-04:00,27.200000762939453,27.200000762939453,27.200000762939453,27.200000762939453,0,0.0,0.0,0.0
2024-10-07 10:30:00-04:00,27.25,27.25,27.25,27.25,295,0.0,0.0,0.0
2024-10-07 11:40:00-04:00,27.170000076293945,27.1919002532959,27.170000076293945,27.1919002532959,0,0.0,0.0,0.0
2024-10-08 11:50:00-04:00,27.16200065612793,27.16200065612793,27.16200065612793,27.16200065612793,150,0.0,0.0,0.0
2024-10-08 13:20:00-04:00,27.167299270629883,27.167299270629883,27.167299270629883,27.167299270629883,199,0.0,0.0,0.0
2024-10-08 14:15:00-04:00,27.18000030517578,27.18000030517578,27.18000030517578,27.18000030517578,837,0.0,0.0,0.0
2024-10-08 14:20:00-04:00,27.18000030517578,27.18000030517578,27.18000030517578,27.18000030517578,168,0.0,0.0,0.0
2024-10-08 15:15:00-04:00,27.170000076293945,27.170000076293945,27.170000076293945,27.170000076293945,100,0.0,0.0,0.0
2024-10-08 15:30:00-04:00,27.15999984741211,27.179500579833984,27.15999984741211,27.179500579833984,0,0.0,0.0,0.0
2024-10-09 10:05:00-04:00,27.264999389648438,27.264999389648438,27.200000762939453,27.200000762939453,613,0.0,0.0,0.0
2024-10-09 11:45:00-04:00,27.260000228881836,27.389999389648438,27.260000228881836,27.389999389648438,200,0.0,0.0,0.0
2024-10-09 12:00:00-04:00,27.350000381469727,27.350000381469727,27.350000381469727,27.350000381469727,100,0.0,0.0,0.0
2024-10-09 13:00:00-04:00,27.34000015258789,27.34000015258789,27.34000015258789,27.34000015258789,303,0.0,0.0,0.0
2024-10-09 13:30:00-04:00,27.31999969482422,27.31999969482422,27.31999969482422,27.31999969482422,486,0.0,0.0,0.0
2024-10-09 14:10:00-04:00,27.270000457763672,27.270000457763672,27.262100219726562,27.262100219726562,0,0.0,0.0,0.0
2024-10-10 09:35:00-04:00,27.089799880981445,27.100000381469727,27.089000701904297,27.100000381469727,2037,0.0,0.0,0.0
2024-10-10 10:25:00-04:00,27.020000457763672,27.020000457763672,27.020000457763672,27.020000457763672,100,0.0,0.0,0.0
2024-10-10 11:55:00-04:00,27.049999237060547,27.049999237060547,27.040000915527344,27.040000915527344,384,0.0,0.0,0.0
2024-10-10 13:55:00-04:00,26.979999542236328,26.979999542236328,26.979999542236328,26.979999542236328,425,0.0,0.0,0.0
2024-10-10 15:45:00-04:00,27.0,27.051799774169922,27.0,27.051799774169922,0,0.0,0.0,0.0
2024-10-11 13:25:00-04:00,27.479999542236328,27.479999542236328,27.469999313354492,27.469999313354492,391,0.0,0.0,0.0
2024-10-11 14:45:00-04:00,27.459999084472656,27.459999084472656,27.450000762939453,27.45009994506836,340,0.0,0.0,0.0
2024-10-11 14:50:00-04:00,27.485000610351562,27.540599822998047,27.479999542236328,27.540599822998047,367,0.0,0.0,0.0
2024-10-14 14:00:00-04:00,27.670000076293945,27.7189998626709,27.649999618530273,27.7189998626709,489,0.0,0.0,0.0
2024-10-15 09:30:00-04:00,27.559999465942383,27.559999465942383,27.559999465942383,27.559999465942383,0,0.0,0.0,0.0
2024-10-15 10:20:00-04:00,27.899999618530273,28.07699966430664,27.738100051879883,28.07699966430664,0,0.0,0.0,0.0
2024-10-17 13:55:00-04:00,27.93000030517578,27.980600357055664,27.93000030517578,27.980600357055664,0,0.0,0.0,0.0
2024-10-18 11:50:00-04:00,27.889999389648438,27.889999389648438,27.889999389648438,27.889999389648438,300,0.0,0.0,0.0
2024-10-18 13:30:00-04:00,27.950000762939453,27.950000762939453,27.950000762939453,27.950000762939453,184,0.0,0.0,0.0
2024-10-18 13:35:00-04:00,27.950000762939453,27.950000762939453,27.950000762939453,27.950000762939453,484,0.0,0.0,0.0
2024-10-18 14:30:00-04:00,27.982900619506836,27.982900619506836,27.982900619506836,27.982900619506836,4599,0.0,0.0,0.0
2024-10-18 15:00:00-04:00,27.940000534057617,27.940000534057617,27.940000534057617,27.940000534057617,15214,0.0,0.0,0.0
2024-10-18 15:05:00-04:00,27.950000762939453,27.950000762939453,27.950000762939453,27.950000762939453,603,0.0,0.0,0.0
