Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-04 09:35:00-05:00,14.0,14.0,14.0,14.0,1065,0.0,0.0
2024-11-04 10:19:00-05:00,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,356,0.0,0.0
2024-11-04 10:42:00-05:00,14.229999542236328,14.239999771118164,14.229999542236328,14.239999771118164,210,0.0,0.0
2024-11-04 11:05:00-05:00,14.449999809265137,14.449999809265137,14.449999809265137,14.449999809265137,1462,0.0,0.0
2024-11-04 11:09:00-05:00,14.449999809265137,14.449999809265137,14.449999809265137,14.449999809265137,135,0.0,0.0
2024-11-04 11:16:00-05:00,14.489999771118164,14.489999771118164,14.489999771118164,14.489999771118164,419,0.0,0.0
2024-11-04 12:48:00-05:00,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,850,0.0,0.0
2024-11-04 12:50:00-05:00,14.3100004196167,14.390000343322754,14.3100004196167,14.390000343322754,420,0.0,0.0
2024-11-04 12:51:00-05:00,14.390000343322754,14.59000015258789,14.380000114440918,14.59000015258789,1856,0.0,0.0
2024-11-04 12:59:00-05:00,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,542,0.0,0.0
2024-11-05 09:30:00-05:00,14.25,14.25,14.25,14.25,1981,0.0,0.0
2024-11-05 09:44:00-05:00,14.359999656677246,14.359999656677246,14.359999656677246,14.359999656677246,1258,0.0,0.0
2024-11-05 12:38:00-05:00,14.409299850463867,14.409299850463867,14.409299850463867,14.409299850463867,263,0.0,0.0
2024-11-05 12:58:00-05:00,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,100,0.0,0.0
2024-11-05 12:59:00-05:00,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,292,0.0,0.0
2024-11-05 13:00:00-05:00,14.479999542236328,14.550000190734863,14.479999542236328,14.550000190734863,415,0.0,0.0
2024-11-05 13:01:00-05:00,14.59000015258789,14.59000015258789,14.579999923706055,14.579999923706055,1017,0.0,0.0
2024-11-05 14:48:00-05:00,14.529999732971191,14.529999732971191,14.529999732971191,14.529999732971191,1104,0.0,0.0
2024-11-05 14:50:00-05:00,14.470000267028809,14.470000267028809,14.470000267028809,14.470000267028809,412,0.0,0.0
2024-11-05 15:04:00-05:00,14.444999694824219,14.444999694824219,14.444999694824219,14.444999694824219,1025,0.0,0.0
2024-11-05 15:48:00-05:00,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,144,0.0,0.0
2024-11-05 15:51:00-05:00,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,611,0.0,0.0
2024-11-05 15:56:00-05:00,14.113200187683105,14.113200187683105,14.113200187683105,14.113200187683105,312,0.0,0.0
2024-11-05 15:59:00-05:00,14.140000343322754,14.149999618530273,14.140000343322754,14.140000343322754,1576,0.0,0.0
2024-11-06 09:30:00-05:00,14.289999961853027,14.289999961853027,14.289999961853027,14.289999961853027,0,0.0,0.0
2024-11-06 10:12:00-05:00,14.289999961853027,14.289999961853027,14.289999961853027,14.289999961853027,322,0.0,0.0
2024-11-06 10:32:00-05:00,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,166,0.0,0.0
2024-11-06 11:29:00-05:00,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,204,0.0,0.0
2024-11-06 12:08:00-05:00,14.30679988861084,14.30679988861084,14.30679988861084,14.30679988861084,182,0.0,0.0
2024-11-06 12:17:00-05:00,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,261,0.0,0.0
2024-11-06 13:54:00-05:00,14.369999885559082,14.369999885559082,14.369999885559082,14.369999885559082,599,0.0,0.0
2024-11-06 14:17:00-05:00,14.369999885559082,14.370100021362305,14.270000457763672,14.270000457763672,5531,0.0,0.0
2024-11-06 14:23:00-05:00,14.229999542236328,14.229999542236328,14.229999542236328,14.229999542236328,333,0.0,0.0
2024-11-06 14:54:00-05:00,14.289999961853027,14.289999961853027,14.289999961853027,14.289999961853027,904,0.0,0.0
2024-11-06 15:24:00-05:00,14.244999885559082,14.244999885559082,14.244999885559082,14.244999885559082,571,0.0,0.0
2024-11-06 15:47:00-05:00,14.050000190734863,14.050000190734863,14.050000190734863,14.050000190734863,165,0.0,0.0
2024-11-06 15:52:00-05:00,14.0,14.0,14.0,14.0,106,0.0,0.0
2024-11-07 09:30:00-05:00,14.0,14.0,14.0,14.0,4601,0.0,0.0
2024-11-07 10:02:00-05:00,14.085000038146973,14.085000038146973,14.085000038146973,14.085000038146973,107,0.0,0.0
2024-11-07 10:05:00-05:00,14.085000038146973,14.085000038146973,14.085000038146973,14.085000038146973,201,0.0,0.0
2024-11-07 10:20:00-05:00,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,534,0.0,0.0
2024-11-07 10:21:00-05:00,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,247,0.0,0.0
2024-11-07 10:22:00-05:00,14.3100004196167,14.3100004196167,14.3100004196167,14.3100004196167,345,0.0,0.0
2024-11-07 10:24:00-05:00,14.380000114440918,14.380000114440918,14.380000114440918,14.380000114440918,569,0.0,0.0
2024-11-07 10:26:00-05:00,14.15999984741211,14.199999809265137,14.15999984741211,14.199999809265137,645,0.0,0.0
2024-11-07 10:31:00-05:00,14.15999984741211,14.25,14.15999984741211,14.239999771118164,1080,0.0,0.0
2024-11-07 10:32:00-05:00,14.239999771118164,14.239999771118164,14.239999771118164,14.239999771118164,222,0.0,0.0
2024-11-07 10:33:00-05:00,14.390000343322754,14.390000343322754,14.350000381469727,14.350000381469727,201,0.0,0.0
2024-11-07 10:34:00-05:00,14.3100004196167,14.3100004196167,14.289999961853027,14.289999961853027,784,0.0,0.0
2024-11-07 11:10:00-05:00,14.369999885559082,14.369999885559082,14.300000190734863,14.300000190734863,454,0.0,0.0
2024-11-07 11:11:00-05:00,14.350000381469727,14.350000381469727,14.350000381469727,14.350000381469727,112,0.0,0.0
2024-11-07 11:12:00-05:00,14.380000114440918,14.380000114440918,14.380000114440918,14.380000114440918,700,0.0,0.0
2024-11-07 11:13:00-05:00,14.380000114440918,14.380000114440918,14.380000114440918,14.380000114440918,1109,0.0,0.0
2024-11-07 11:18:00-05:00,14.319999694824219,14.319999694824219,14.319999694824219,14.319999694824219,262,0.0,0.0
2024-11-07 11:24:00-05:00,14.350000381469727,14.350000381469727,14.350000381469727,14.350000381469727,718,0.0,0.0
2024-11-07 11:25:00-05:00,14.279999732971191,14.279999732971191,14.279999732971191,14.279999732971191,234,0.0,0.0
2024-11-07 11:54:00-05:00,14.17300033569336,14.17300033569336,14.17300033569336,14.17300033569336,202,0.0,0.0
2024-11-07 12:05:00-05:00,14.345000267028809,14.345000267028809,14.345000267028809,14.345000267028809,132,0.0,0.0
