Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-23 09:30:00-04:00,24.540000915527344,24.540000915527344,24.540000915527344,24.540000915527344,716,0.0,0.0,0.0
2024-09-23 10:36:00-04:00,24.670000076293945,24.670000076293945,24.670000076293945,24.670000076293945,105,0.0,0.0,0.0
2024-09-23 10:40:00-04:00,24.639999389648438,24.639999389648438,24.639999389648438,24.639999389648438,354,0.0,0.0,0.0
2024-09-23 12:13:00-04:00,24.610000610351562,24.610000610351562,24.610000610351562,24.610000610351562,286,0.0,0.0,0.0
2024-09-23 12:43:00-04:00,24.59000015258789,24.59000015258789,24.59000015258789,24.59000015258789,523,0.0,0.0,0.0
2024-09-23 14:08:00-04:00,24.610000610351562,24.610000610351562,24.59000015258789,24.59000015258789,2614,0.0,0.0,0.0
2024-09-24 10:00:00-04:00,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562,0,0.0,0.0,0.0
2024-09-24 10:03:00-04:00,24.81999969482422,24.81999969482422,24.81999969482422,24.81999969482422,523,0.0,0.0,0.0
2024-09-24 10:17:00-04:00,24.809999465942383,24.809999465942383,24.809999465942383,24.809999465942383,249,0.0,0.0,0.0
2024-09-24 10:34:00-04:00,24.815000534057617,24.815000534057617,24.809999465942383,24.809999465942383,1200,0.0,0.0,0.0
2024-09-24 10:41:00-04:00,24.780000686645508,24.790000915527344,24.780000686645508,24.790000915527344,1020,0.0,0.0,0.0
2024-09-24 10:43:00-04:00,24.790000915527344,24.790000915527344,24.790000915527344,24.790000915527344,0,0.0,0.0,0.0
2024-09-24 12:07:00-04:00,24.83650016784668,24.83650016784668,24.83650016784668,24.83650016784668,5517,0.0,0.0,0.0
2024-09-24 12:10:00-04:00,24.84000015258789,24.84000015258789,24.84000015258789,24.84000015258789,2092,0.0,0.0,0.0
2024-09-24 13:06:00-04:00,24.858999252319336,24.858999252319336,24.858999252319336,24.858999252319336,1070,0.0,0.0,0.0
2024-09-24 13:30:00-04:00,24.81999969482422,24.81999969482422,24.81999969482422,24.81999969482422,127,0.0,0.0,0.0
2024-09-24 13:51:00-04:00,24.849599838256836,24.849599838256836,24.849599838256836,24.849599838256836,205,0.0,0.0,0.0
2024-09-24 14:51:00-04:00,24.8700008392334,24.8700008392334,24.8700008392334,24.8700008392334,144,0.0,0.0,0.0
2024-09-25 09:56:00-04:00,24.600000381469727,24.600000381469727,24.600000381469727,24.600000381469727,100,0.0,0.0,0.0
2024-09-25 09:58:00-04:00,24.579999923706055,24.579999923706055,24.579999923706055,24.579999923706055,200,0.0,0.0,0.0
2024-09-25 10:01:00-04:00,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,104,0.0,0.0,0.0
2024-09-25 10:15:00-04:00,24.520000457763672,24.520000457763672,24.520000457763672,24.520000457763672,111,0.0,0.0,0.0
2024-09-25 10:45:00-04:00,24.510000228881836,24.510000228881836,24.510000228881836,24.510000228881836,313,0.0,0.0,0.0
2024-09-25 11:03:00-04:00,24.489999771118164,24.489999771118164,24.489999771118164,24.489999771118164,115,0.0,0.0,0.0
2024-09-25 11:16:00-04:00,24.457500457763672,24.457500457763672,24.457500457763672,24.457500457763672,841,0.0,0.0,0.0
2024-09-25 11:26:00-04:00,24.450000762939453,24.450000762939453,24.450000762939453,24.450000762939453,101,0.0,0.0,0.0
2024-09-25 11:28:00-04:00,24.450000762939453,24.450000762939453,24.450000762939453,24.450000762939453,465,0.0,0.0,0.0
2024-09-25 12:00:00-04:00,24.415000915527344,24.415000915527344,24.415000915527344,24.415000915527344,201,0.0,0.0,0.0
2024-09-25 12:09:00-04:00,24.42970085144043,24.42970085144043,24.42970085144043,24.42970085144043,230,0.0,0.0,0.0
2024-09-25 12:11:00-04:00,24.420000076293945,24.420000076293945,24.420000076293945,24.420000076293945,100,0.0,0.0,0.0
2024-09-25 12:13:00-04:00,24.420000076293945,24.420000076293945,24.420000076293945,24.420000076293945,100,0.0,0.0,0.0
2024-09-25 12:19:00-04:00,24.399999618530273,24.399999618530273,24.24139976501465,24.24139976501465,0,0.0,0.0,0.0
