Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1966-07-05 00:00:00-04:00,0.0,0.003961073757671651,0.00387172384543278,0.0039014972280710936,388800,0.0,0.0
1966-07-06 00:00:00-04:00,0.0,0.004109987523406744,0.0038717261267823887,0.004109987523406744,692550,0.0,0.0
1966-07-07 00:00:00-04:00,0.0,0.004214215581564797,0.003931287038131256,0.003961075097322464,1858950,0.0,0.0
1966-07-08 00:00:00-04:00,0.0,0.00400574179366231,0.0038717242447220595,0.00400574179366231,1239300,0.0,0.0
1966-07-11 00:00:00-04:00,0.0,0.004109987031673265,0.003946181370515961,0.0039908490143716335,656100,0.0,0.0
1966-07-12 00:00:00-04:00,0.0,0.0039610738633624005,0.003916391572811507,0.003931285813450813,303750,0.0,0.0
1966-07-13 00:00:00-04:00,0.0,0.003975953544242652,0.00390149786018254,0.0039163921028375626,291600,0.0,0.0
1966-07-14 00:00:00-04:00,0.0,0.00393128682081001,0.0038717249408364296,0.0038717249408364296,328050,0.0,0.0
1966-07-15 00:00:00-04:00,0.0,0.003886618821136321,0.003812148468568921,0.003812148468568921,376650,0.0,0.0
1966-07-18 00:00:00-04:00,0.0,0.003931286452468946,0.003782375080296614,0.003812148468568921,607500,0.0,0.0
1966-07-19 00:00:00-04:00,0.0,0.0038121471209861036,0.003752585267648101,0.003752585267648101,413100,0.0,0.0
1966-07-20 00:00:00-04:00,0.0,0.003797271986810918,0.0036930281610112743,0.003722816240042448,230850,0.0,0.0
1966-07-21 00:00:00-04:00,0.0,0.0037525867123062717,0.003618569578975439,0.003618569578975439,230850,0.0,0.0
1966-07-22 00:00:00-04:00,0.0,0.0036334638225046234,0.0035739019462366906,0.003618569578975439,303750,0.0,0.0
1966-07-25 00:00:00-04:00,0.0,0.003618568897743326,0.003439869498834014,0.003439869498834014,510300,0.0,0.0
1966-07-26 00:00:00-04:00,0.0,0.003499445595565601,0.0033952018711715937,0.0033952018711715937,328050,0.0,0.0
1966-07-27 00:00:00-04:00,0.0,0.003469657548917373,0.0034100958995460762,0.003439869498834014,157950,0.0,0.0
1966-07-28 00:00:00-04:00,0.0,0.003484552027657628,0.0034249903705312343,0.003484552027657628,97200,0.0,0.0
1966-07-29 00:00:00-04:00,0.0,0.0035143266431987286,0.0034547649689143276,0.0035143266431987286,157950,0.0,0.0
1966-08-01 00:00:00-04:00,0.0,0.0034845524388310727,0.0034100967459380627,0.0034100967459380627,182250,0.0,0.0
1966-08-02 00:00:00-04:00,0.0,0.0034547633558996813,0.0033952017094243648,0.0034249897580593824,85050,0.0,0.0
1966-08-03 00:00:00-04:00,0.0,0.003454765122055658,0.003365415381267667,0.003365415381267667,267300,0.0,0.0
1966-08-04 00:00:00-04:00,0.0,0.0034249907746764664,0.0033803086884612557,0.0034100967459380627,60750,0.0,0.0
1966-08-05 00:00:00-04:00,0.0,0.003573900947640086,0.0034547632089618942,0.0035441129002720118,157950,0.0,0.0
1966-08-08 00:00:00-04:00,0.0,0.0034994452726095915,0.003469657225304546,0.0034994452726095915,48600,0.0,0.0
1966-08-09 00:00:00-04:00,0.0,0.0035441147057416623,0.003469659000185794,0.0035143266431987286,133650,0.0,0.0
1966-08-10 00:00:00-04:00,0.0,0.0035441147057416623,0.003484553031457261,0.0035143266431987286,170100,0.0,0.0
1966-08-11 00:00:00-04:00,0.0,0.003514325630822174,0.003469658000676704,0.003484552027657628,133650,0.0,0.0
1966-08-12 00:00:00-04:00,0.0,0.0034845515739590524,0.003439869498834014,0.003439869498834014,206550,0.0,0.0
1966-08-15 00:00:00-04:00,0.0,0.003514325630822174,0.00345476397369578,0.003484552027657628,741150,0.0,0.0
1966-08-16 00:00:00-04:00,0.0,0.0035143251697972535,0.0033952018711715937,0.0033952018711715937,668250,0.0,0.0
1966-08-17 00:00:00-04:00,0.0,0.003410097454799259,0.0031420482341852946,0.003246292006224394,473850,0.0,0.0
1966-08-18 00:00:00-04:00,0.0,0.0032313955626186927,0.0031718339305371046,0.0031718339305371046,109350,0.0,0.0
1966-08-19 00:00:00-04:00,0.0,0.0031867283260455684,0.002978240913053021,0.003008028957992792,315900,0.0,0.0
1966-08-22 00:00:00-04:00,0.0,0.0030526976296235873,0.0028591186229928347,0.0029037862550467253,680400,0.0,0.0
1966-08-23 00:00:00-04:00,0.0,0.002963363749767512,0.0028740139931245946,0.002948469715192914,291600,0.0,0.0
1966-08-24 00:00:00-04:00,0.0,0.0029633647826029694,0.0028740149948185507,0.0029335767030715942,243000,0.0,0.0
1966-08-25 00:00:00-04:00,0.0,0.0030229254372612334,0.002948469715192914,0.002948469715192914,279450,0.0,0.0
1966-08-26 00:00:00-04:00,0.0,0.0029633622832535736,0.002859118543624384,0.0028740125708281994,413100,0.0,0.0
1966-08-29 00:00:00-04:00,0.0,0.0027697704153727444,0.0025612972676753998,0.0025612972676753998,400950,0.0,0.0
