Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-05-18 00:00:00-04:00,11.342303276062012,11.342303276062012,10.731079587748757,11.342303276062012,2197500,0.0,0.0
2015-05-19 00:00:00-04:00,11.291886596538724,12.066943253100947,11.291886596538724,11.84639835357666,1978700,0.0,0.0
2015-05-20 00:00:00-04:00,11.783390446927491,11.871607955122917,11.569146896847107,11.726678848266602,717600,0.0,0.0
2015-05-21 00:00:00-04:00,11.720371288139164,11.758178600155961,11.35489740031604,11.499826431274414,793000,0.0,0.0
2015-05-22 00:00:00-04:00,11.499831274004208,11.59435019478575,11.37380524504663,11.474625587463379,536200,0.0,0.0
2015-05-26 00:00:00-04:00,11.499828832712033,11.625854834915623,11.411611352293338,11.49352741241455,681400,0.0,0.0
2015-05-27 00:00:00-04:00,11.531548541785142,11.84834931261991,11.404827750051622,11.816668510437012,652700,0.1,0.0
2015-05-28 00:00:00-04:00,11.677274481003218,11.848347156157622,11.60757793738502,11.734298706054688,949800,0.0,0.0
2015-05-29 00:00:00-04:00,11.61391252831324,11.72162480458723,11.474520668399284,11.689945220947266,565500,0.0,0.0
2015-06-01 00:00:00-04:00,11.613913886885744,11.721626175759704,11.563225822033221,11.708953857421875,1014500,0.0,0.0
2015-06-02 00:00:00-04:00,11.613914439408218,11.848347505815841,11.613914439408218,11.829339027404785,922000,0.0,0.0
2015-06-03 00:00:00-04:00,11.848342077543748,12.006742366235517,11.72795751975848,11.994070053100586,1165000,0.0,0.0
2015-06-04 00:00:00-04:00,11.981401443481445,11.99407376053346,11.867353007010657,11.981401443481445,928000,0.0,0.0
2015-06-05 00:00:00-04:00,11.962392444363534,11.975064760860938,11.803992113641831,11.949721336364746,711900,0.0,0.0
2015-06-08 00:00:00-04:00,11.84834716497188,11.975066725237001,11.803994049955332,11.956059455871582,787200,0.0,0.0
2015-06-09 00:00:00-04:00,11.975065231323242,11.994073706816131,11.924377171840868,11.975065231323242,959300,0.0,0.0
2015-06-10 00:00:00-04:00,11.975064760860938,12.000409393855746,11.943385178116044,11.949721336364746,1091800,0.0,0.0
2015-06-11 00:00:00-04:00,11.949721336364746,11.975064760860938,11.930712861618641,11.949721336364746,860800,0.0,0.0
2015-06-12 00:00:00-04:00,11.899035083155258,11.94972314833222,11.823002381140414,11.854681968688965,911600,0.0,0.0
2015-06-15 00:00:00-04:00,11.835676373841286,11.946556154445137,11.772315981282384,11.911707878112793,776300,0.0,0.0
2015-06-16 00:00:00-04:00,11.90537080009596,12.000410767709807,11.797658514533934,11.968729972839355,1251100,0.0,0.0
2015-06-17 00:00:00-04:00,11.924374341141469,12.063767378001806,11.918038184147965,12.0574312210083,1459800,0.0,0.0
2015-06-18 00:00:00-04:00,12.032094815775094,12.165151786573139,12.006751378979734,12.101791381835938,998200,0.0,0.0
2015-06-19 00:00:00-04:00,12.089115068394335,12.101787386858298,11.930714713091213,11.943387031555176,440600,0.0,0.0
2015-06-22 00:00:00-04:00,11.943383739797397,12.032087527599566,11.842007637023926,11.842007637023926,646200,0.0,0.0
2015-06-23 00:00:00-04:00,11.689949737352846,12.038430126022263,11.6392616588464,11.88636589050293,972200,0.0,0.0
2015-06-24 00:00:00-04:00,11.873688952334449,12.190489621954361,11.7951220382211,12.03842544555664,742700,0.0,0.0
2015-06-25 00:00:00-04:00,12.038423964430516,12.12712775429101,11.981399754234912,12.006744384765625,1194200,0.0,0.0
2015-06-26 00:00:00-04:00,12.127773510712114,12.388928187694589,12.070446755773498,12.204208374023438,8790200,0.1,0.0
2015-06-29 00:00:00-04:00,12.115027885430784,12.210572024103845,12.013113975524902,12.013113975524902,722900,0.0,0.0
2015-06-30 00:00:00-04:00,12.16598851890367,12.210575716105218,12.006747834663859,12.019487380981445,490900,0.0,0.0
2015-07-01 00:00:00-04:00,12.01948519115126,12.07044215222775,11.968528230074769,12.038593292236328,652200,0.0,0.0
2015-07-02 00:00:00-04:00,12.038592570509358,12.073625706944755,11.987635612487795,11.987635612487793,341500,0.0,0.0
