Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-05-21 00:00:00-04:00,61.243565328486035,61.243565328486035,58.07774353027344,58.07774353027344,400,0.0,0.0
2018-05-22 00:00:00-04:00,58.07774353027344,58.07774353027344,58.07774353027344,58.07774353027344,0,0.0,0.0
2018-05-23 00:00:00-04:00,55.96721252660585,56.080276593125014,54.17701410121672,54.883670806884766,91200,0.0,0.0
2018-05-24 00:00:00-04:00,55.71281568125633,55.87298947597166,54.271233557609044,54.883670806884766,230800,0.0,0.0
2018-05-25 00:00:00-04:00,54.648115791046436,54.74233524264467,54.1770113445719,54.31834411621094,21300,0.0,0.0
2018-05-29 00:00:00-04:00,53.97913959478576,58.40752139307523,53.97913959478576,55.10979080200195,46300,0.0,0.0
2018-05-30 00:00:00-04:00,56.34408949976176,58.71845627473124,56.06142755865049,56.381778717041016,27500,0.0,0.0
2018-05-31 00:00:00-04:00,61.2435810505843,61.2435810505843,55.69397097354082,56.061431884765625,414200,0.0,0.0
2018-06-01 00:00:00-04:00,56.108535045056,59.500488985816745,55.16632621610715,57.85162353515625,5185500,0.0,0.0
2018-06-04 00:00:00-04:00,58.134286530632615,61.893701408517344,57.936423535544336,59.509910583496094,3044800,0.0,0.0
2018-06-05 00:00:00-04:00,60.687679721010916,63.08088404142964,59.877375884050906,62.590938568115234,2916300,0.0,0.0
2018-06-06 00:00:00-04:00,62.18577898962246,62.609770061885996,58.79382884606682,58.85978317260742,3606700,0.0,0.0
2018-06-07 00:00:00-04:00,58.322729002357846,58.85036365577851,56.81519269228374,58.31330490112305,3075900,0.0,0.0
2018-06-08 00:00:00-04:00,57.72914063690105,59.5570246375529,57.14497211615528,59.246097564697266,1922800,0.0,0.0
2018-06-11 00:00:00-04:00,58.85035872174683,59.22724366622759,57.71970748254576,57.776241302490234,1701100,0.0,0.0
2018-06-12 00:00:00-04:00,56.598485309804005,58.407528170101415,56.5796407015024,57.02248001098633,1810100,0.0,0.0
