Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-07-22 09:30:00-04:00,29.579999923706055,29.579999923706055,29.579999923706055,29.579999923706055,0,0.0,0.0,0.0
2024-07-22 09:45:00-04:00,29.639999389648438,29.639999389648438,29.639999389648438,29.639999389648438,100,0.0,0.0,0.0
2024-07-22 09:48:00-04:00,29.639999389648438,29.639999389648438,29.639999389648438,29.639999389648438,295,0.0,0.0,0.0
2024-07-22 09:52:00-04:00,29.649999618530273,29.649999618530273,29.649999618530273,29.649999618530273,146,0.0,0.0,0.0
2024-07-22 09:57:00-04:00,29.635000228881836,29.635000228881836,29.635000228881836,29.635000228881836,265,0.0,0.0,0.0
2024-07-22 10:19:00-04:00,29.59000015258789,29.59000015258789,29.59000015258789,29.59000015258789,100,0.0,0.0,0.0
2024-07-22 10:28:00-04:00,29.610000610351562,29.610000610351562,29.610000610351562,29.610000610351562,298,0.0,0.0,0.0
2024-07-22 10:47:00-04:00,29.670000076293945,29.670000076293945,29.670000076293945,29.670000076293945,4989,0.0,0.0,0.0
2024-07-22 10:50:00-04:00,29.690000534057617,29.690000534057617,29.690000534057617,29.690000534057617,229,0.0,0.0,0.0
2024-07-22 10:51:00-04:00,29.670000076293945,29.670000076293945,29.670000076293945,29.670000076293945,200,0.0,0.0,0.0
2024-07-22 11:06:00-04:00,29.674999237060547,29.674999237060547,29.674999237060547,29.674999237060547,151,0.0,0.0,0.0
2024-07-22 11:08:00-04:00,29.689699172973633,29.689699172973633,29.689699172973633,29.689699172973633,6475,0.0,0.0,0.0
2024-07-22 11:11:00-04:00,29.639999389648438,29.639999389648438,29.639999389648438,29.639999389648438,248,0.0,0.0,0.0
2024-07-22 11:25:00-04:00,29.59000015258789,29.60099983215332,29.59000015258789,29.60099983215332,3815,0.0,0.0,0.0
2024-07-22 11:40:00-04:00,29.575000762939453,29.575000762939453,29.571300506591797,29.571300506591797,558,0.0,0.0,0.0
2024-07-22 11:41:00-04:00,29.575000762939453,29.575000762939453,29.575000762939453,29.575000762939453,221,0.0,0.0,0.0
2024-07-22 11:43:00-04:00,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,134,0.0,0.0,0.0
2024-07-22 11:49:00-04:00,29.559999465942383,29.559999465942383,29.559900283813477,29.559900283813477,200,0.0,0.0,0.0
2024-07-22 11:51:00-04:00,29.559999465942383,29.559999465942383,29.559900283813477,29.559900283813477,411,0.0,0.0,0.0
2024-07-22 12:19:00-04:00,29.600000381469727,29.600000381469727,29.600000381469727,29.600000381469727,122,0.0,0.0,0.0
2024-07-22 12:31:00-04:00,29.59000015258789,29.59000015258789,29.59000015258789,29.59000015258789,159,0.0,0.0,0.0
2024-07-22 12:36:00-04:00,29.560300827026367,29.56170082092285,29.559999465942383,29.56170082092285,5972,0.0,0.0,0.0
2024-07-22 12:38:00-04:00,29.609899520874023,29.609899520874023,29.575700759887695,29.575700759887695,4394,0.0,0.0,0.0
2024-07-22 12:44:00-04:00,29.56999969482422,29.56999969482422,29.56999969482422,29.56999969482422,109,0.0,0.0,0.0
2024-07-22 13:00:00-04:00,29.670000076293945,29.670000076293945,29.670000076293945,29.670000076293945,100,0.0,0.0,0.0
2024-07-22 13:18:00-04:00,29.690000534057617,29.690000534057617,29.690000534057617,29.690000534057617,198,0.0,0.0,0.0
2024-07-22 13:37:00-04:00,29.700000762939453,29.700000762939453,29.700000762939453,29.700000762939453,100,0.0,0.0,0.0
2024-07-22 13:40:00-04:00,29.66010093688965,29.66010093688965,29.66010093688965,29.66010093688965,136,0.0,0.0,0.0
2024-07-22 13:42:00-04:00,29.690000534057617,29.690000534057617,29.690000534057617,29.690000534057617,218,0.0,0.0,0.0
2024-07-22 14:07:00-04:00,29.670000076293945,29.670000076293945,29.670000076293945,29.670000076293945,190,0.0,0.0,0.0
2024-07-22 14:21:00-04:00,29.700000762939453,29.700000762939453,29.700000762939453,29.700000762939453,222,0.0,0.0,0.0
2024-07-22 14:34:00-04:00,29.685400009155273,29.685400009155273,29.685400009155273,29.685400009155273,770,0.0,0.0,0.0
2024-07-22 14:41:00-04:00,29.709999084472656,29.709999084472656,29.709999084472656,29.709999084472656,1238,0.0,0.0,0.0
2024-07-22 14:50:00-04:00,29.719999313354492,29.719999313354492,29.719999313354492,29.719999313354492,101,0.0,0.0,0.0
2024-07-22 14:54:00-04:00,29.719999313354492,29.719999313354492,29.719999313354492,29.719999313354492,284,0.0,0.0,0.0
2024-07-22 14:57:00-04:00,29.700000762939453,29.700000762939453,29.700000762939453,29.700000762939453,2017,0.0,0.0,0.0
2024-07-22 15:00:00-04:00,29.709999084472656,29.709999084472656,29.709999084472656,29.709999084472656,241,0.0,0.0,0.0
2024-07-22 15:34:00-04:00,29.709999084472656,29.709999084472656,29.709999084472656,29.709999084472656,200,0.0,0.0,0.0
2024-07-22 15:57:00-04:00,29.690000534057617,29.690000534057617,29.690000534057617,29.690000534057617,578,0.0,0.0,0.0
2024-07-22 15:59:00-04:00,29.700000762939453,29.709999084472656,29.700000762939453,29.709999084472656,308,0.0,0.0,0.0
2024-07-23 09:30:00-04:00,29.670000076293945,29.670000076293945,29.670000076293945,29.670000076293945,0,0.0,0.0,0.0
2024-07-23 09:56:00-04:00,29.69420051574707,29.69420051574707,29.69420051574707,29.69420051574707,432,0.0,0.0,0.0
2024-07-23 10:12:00-04:00,29.719999313354492,29.719999313354492,29.719999313354492,29.719999313354492,1276,0.0,0.0,0.0
2024-07-23 10:17:00-04:00,29.72570037841797,29.72570037841797,29.725000381469727,29.725000381469727,699,0.0,0.0,0.0
2024-07-23 10:55:00-04:00,29.670000076293945,29.670000076293945,29.670000076293945,29.670000076293945,192,0.0,0.0,0.0
2024-07-23 11:20:00-04:00,29.739999771118164,29.739999771118164,29.736600875854492,29.736600875854492,1887,0.0,0.0,0.0
2024-07-23 12:37:00-04:00,29.639999389648438,29.639999389648438,29.639999389648438,29.639999389648438,2641,0.0,0.0,0.0
2024-07-23 12:41:00-04:00,29.65999984741211,29.65999984741211,29.65999984741211,29.65999984741211,239,0.0,0.0,0.0
2024-07-23 12:42:00-04:00,29.65999984741211,29.65999984741211,29.65999984741211,29.65999984741211,186,0.0,0.0,0.0
2024-07-23 12:45:00-04:00,29.655000686645508,29.655000686645508,29.655000686645508,29.655000686645508,384,0.0,0.0,0.0
2024-07-23 12:46:00-04:00,29.65999984741211,29.65999984741211,29.65570068359375,29.65570068359375,428,0.0,0.0,0.0
2024-07-23 13:48:00-04:00,29.68000030517578,29.68000030517578,29.68000030517578,29.68000030517578,256,0.0,0.0,0.0
2024-07-23 13:52:00-04:00,29.700000762939453,29.700000762939453,29.690000534057617,29.690000534057617,2135,0.0,0.0,0.0
2024-07-23 13:59:00-04:00,29.700000762939453,29.700000762939453,29.700000762939453,29.700000762939453,363,0.0,0.0,0.0
2024-07-23 14:16:00-04:00,29.719999313354492,29.719999313354492,29.71540069580078,29.71540069580078,941,0.0,0.0,0.0
2024-07-23 14:44:00-04:00,29.695600509643555,29.695600509643555,29.695600509643555,29.695600509643555,179,0.0,0.0,0.0
2024-07-23 15:46:00-04:00,29.633699417114258,29.633699417114258,29.60379981994629,29.60379981994629,0,0.0,0.0,0.0
2024-07-24 09:37:00-04:00,29.479999542236328,29.479999542236328,29.479999542236328,29.479999542236328,309,0.0,0.0,0.0
2024-07-24 10:12:00-04:00,29.3799991607666,29.3799991607666,29.3799991607666,29.3799991607666,427,0.0,0.0,0.0
2024-07-24 10:13:00-04:00,29.350000381469727,29.350099563598633,29.350000381469727,29.350099563598633,409,0.0,0.0,0.0
2024-07-24 10:50:00-04:00,29.3700008392334,29.3700008392334,29.3700008392334,29.3700008392334,10294,0.0,0.0,0.0
2024-07-24 10:51:00-04:00,29.399999618530273,29.399999618530273,29.399900436401367,29.399900436401367,964,0.0,0.0,0.0
2024-07-24 11:38:00-04:00,29.344999313354492,29.344999313354492,29.344999313354492,29.344999313354492,234,0.0,0.0,0.0
2024-07-24 11:43:00-04:00,29.330699920654297,29.330699920654297,29.330699920654297,29.330699920654297,200,0.0,0.0,0.0
2024-07-24 11:46:00-04:00,29.33049964904785,29.33049964904785,29.33049964904785,29.33049964904785,309,0.0,0.0,0.0
2024-07-24 13:47:00-04:00,29.399999618530273,29.399999618530273,29.399999618530273,29.399999618530273,131,0.0,0.0,0.0
2024-07-24 13:51:00-04:00,29.353900909423828,29.353900909423828,29.353900909423828,29.353900909423828,206,0.0,0.0,0.0
2024-07-24 14:34:00-04:00,29.360000610351562,29.360000610351562,29.360000610351562,29.360000610351562,237,0.0,0.0,0.0
2024-07-24 15:51:00-04:00,29.290000915527344,29.290000915527344,29.252099990844727,29.252099990844727,710,0.0,0.0,0.0
2024-07-25 09:30:00-04:00,29.389999389648438,29.389999389648438,29.389999389648438,29.389999389648438,0,0.0,0.0,0.0
2024-07-25 09:36:00-04:00,29.3700008392334,29.3700008392334,29.3700008392334,29.3700008392334,2285,0.0,0.0,0.0
2024-07-25 09:39:00-04:00,29.347999572753906,29.347999572753906,29.347999572753906,29.347999572753906,480,0.0,0.0,0.0
2024-07-25 10:18:00-04:00,29.31999969482422,29.31999969482422,29.31999969482422,29.31999969482422,1377,0.0,0.0,0.0
2024-07-25 10:21:00-04:00,29.34000015258789,29.34000015258789,29.33989906311035,29.33989906311035,784,0.0,0.0,0.0
2024-07-25 10:53:00-04:00,29.309999465942383,29.309999465942383,29.309999465942383,29.309999465942383,0,0.0,0.0,0.0
2024-07-25 11:16:00-04:00,29.440000534057617,29.440000534057617,29.433399200439453,29.433399200439453,10145,0.0,0.0,0.0
2024-07-25 12:46:00-04:00,29.489999771118164,29.489999771118164,29.489999771118164,29.489999771118164,4628,0.0,0.0,0.0
2024-07-25 15:00:00-04:00,29.180099487304688,29.180099487304688,29.180099487304688,29.180099487304688,141,0.0,0.0,0.0
2024-07-25 15:47:00-04:00,29.200000762939453,29.200000762939453,29.200000762939453,29.200000762939453,106,0.0,0.0,0.0
2024-07-25 15:59:00-04:00,29.1200008392334,29.1200008392334,29.1200008392334,29.1200008392334,550,0.0,0.0,0.0
2024-07-26 09:30:00-04:00,29.170000076293945,29.170000076293945,29.170000076293945,29.170000076293945,0,0.0,0.0,0.0
2024-07-26 09:54:00-04:00,29.31999969482422,29.31999969482422,29.31999969482422,29.31999969482422,100,0.0,0.0,0.0
2024-07-26 10:03:00-04:00,29.3799991607666,29.3799991607666,29.3799991607666,29.3799991607666,100,0.0,0.0,0.0
2024-07-26 10:05:00-04:00,29.350000381469727,29.350000381469727,29.350000381469727,29.350000381469727,1273,0.0,0.0,0.0
2024-07-26 10:12:00-04:00,29.325000762939453,29.325000762939453,29.325000762939453,29.325000762939453,887,0.0,0.0,0.0
2024-07-26 10:13:00-04:00,29.34000015258789,29.34000015258789,29.34000015258789,29.34000015258789,100,0.0,0.0,0.0
2024-07-26 10:23:00-04:00,29.350000381469727,29.350000381469727,29.350000381469727,29.350000381469727,200,0.0,0.0,0.0
