Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-30 09:30:00-04:00,26.280000686645508,26.280000686645508,26.280000686645508,26.280000686645508,3879,0.0,0.0
2024-09-30 09:31:00-04:00,26.324499130249023,26.324499130249023,26.324499130249023,26.324499130249023,600,0.0,0.0
2024-09-30 09:36:00-04:00,26.06999969482422,26.06999969482422,26.06999969482422,26.06999969482422,446,0.0,0.0
2024-09-30 09:40:00-04:00,26.065000534057617,26.065000534057617,26.065000534057617,26.065000534057617,109,0.0,0.0
2024-09-30 09:41:00-04:00,26.065000534057617,26.065000534057617,26.065000534057617,26.065000534057617,954,0.0,0.0
2024-09-30 09:48:00-04:00,26.089399337768555,26.089399337768555,26.089399337768555,26.089399337768555,1016,0.0,0.0
2024-09-30 09:59:00-04:00,26.0,26.010000228881836,26.0,26.010000228881836,237,0.0,0.0
2024-09-30 10:00:00-04:00,26.030000686645508,26.030000686645508,26.030000686645508,26.030000686645508,597,0.0,0.0
2024-09-30 10:07:00-04:00,26.045000076293945,26.045000076293945,26.045000076293945,26.045000076293945,219,0.0,0.0
2024-09-30 10:10:00-04:00,26.045000076293945,26.045000076293945,26.045000076293945,26.045000076293945,150,0.0,0.0
2024-09-30 10:12:00-04:00,26.0,26.0,26.0,26.0,396,0.0,0.0
2024-09-30 10:13:00-04:00,26.1200008392334,26.149999618530273,26.059999465942383,26.059999465942383,2912,0.0,0.0
2024-09-30 10:14:00-04:00,26.059999465942383,26.059999465942383,25.969999313354492,26.059999465942383,1063,0.0,0.0
2024-09-30 10:16:00-04:00,26.059999465942383,26.149999618530273,26.059999465942383,26.059999465942383,1662,0.0,0.0
2024-09-30 10:17:00-04:00,26.059999465942383,26.059999465942383,26.059999465942383,26.059999465942383,131,0.0,0.0
2024-09-30 10:19:00-04:00,25.969999313354492,26.0,25.96500015258789,25.989999771118164,2675,0.0,0.0
2024-09-30 10:20:00-04:00,26.0,26.020000457763672,25.8700008392334,26.020000457763672,2203,0.0,0.0
2024-09-30 10:21:00-04:00,25.940000534057617,25.940000534057617,25.940000534057617,25.940000534057617,341,0.0,0.0
2024-09-30 10:22:00-04:00,25.93000030517578,25.989999771118164,25.93000030517578,25.989999771118164,1279,0.0,0.0
2024-09-30 10:24:00-04:00,25.934999465942383,25.934999465942383,25.934999465942383,25.934999465942383,479,0.0,0.0
2024-09-30 10:25:00-04:00,25.969999313354492,25.969999313354492,25.934999465942383,25.934999465942383,287,0.0,0.0
2024-09-30 10:26:00-04:00,25.920000076293945,25.969999313354492,25.8799991607666,25.969999313354492,1392,0.0,0.0
2024-09-30 10:27:00-04:00,25.924999237060547,25.924999237060547,25.924999237060547,25.924999237060547,207,0.0,0.0
2024-09-30 10:28:00-04:00,25.915000915527344,25.915000915527344,25.774999618530273,25.78499984741211,5238,0.0,0.0
2024-09-30 10:29:00-04:00,25.8799991607666,25.8799991607666,25.78499984741211,25.78499984741211,457,0.0,0.0
2024-09-30 10:30:00-04:00,25.790000915527344,25.790000915527344,25.790000915527344,25.790000915527344,393,0.0,0.0
