Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-05-23 11:20:00-04:00,36.79499816894531,36.79499816894531,36.79499816894531,36.79499816894531,0,0.0,0.0,0.0
2024-05-23 15:50:00-04:00,36.510398864746094,36.52000045776367,36.510398864746094,36.52000045776367,380,0.0,0.0,0.0
2024-05-23 15:55:00-04:00,36.52000045776367,36.52000045776367,36.52000045776367,36.52000045776367,0,0.0,0.0,0.0
2024-05-24 15:55:00-04:00,36.709999084472656,36.709999084472656,36.709999084472656,36.709999084472656,100,0.0,0.0,0.0
2024-05-28 13:50:00-04:00,36.5,36.5,36.5,36.5,230,0.0,0.0,0.0
2024-05-28 14:20:00-04:00,36.439998626708984,36.440101623535156,36.43000030517578,36.440101623535156,1610,0.0,0.0,0.0
2024-05-28 15:05:00-04:00,36.44300079345703,36.44300079345703,36.44300079345703,36.44300079345703,0,0.0,0.0,0.0
2024-05-29 15:55:00-04:00,35.93000030517578,35.93000030517578,35.93000030517578,35.93000030517578,0,0.0,0.0,0.0
2024-05-30 13:30:00-04:00,36.143001556396484,36.143001556396484,36.143001556396484,36.143001556396484,252,0.0,0.0,0.0
2024-05-30 15:35:00-04:00,36.0099983215332,36.0099983215332,36.0099983215332,36.0099983215332,100,0.0,0.0,0.0
2024-05-30 15:55:00-04:00,36.04999923706055,36.04999923706055,36.04999923706055,36.04999923706055,0,0.0,0.0,0.0
2024-05-31 15:55:00-04:00,36.21500015258789,36.21500015258789,36.21500015258789,36.21500015258789,131,0.0,0.0,0.0
2024-06-03 13:30:00-04:00,36.06999969482422,36.06999969482422,36.06999969482422,36.06999969482422,0,0.0,0.0,0.0
2024-06-03 15:55:00-04:00,36.15999984741211,36.15999984741211,36.15999984741211,36.15999984741211,0,0.0,0.0,0.0
2024-06-04 11:45:00-04:00,36.130001068115234,36.130001068115234,36.130001068115234,36.130001068115234,261,0.0,0.0,0.0
2024-06-04 13:15:00-04:00,36.150001525878906,36.150001525878906,36.150001525878906,36.150001525878906,288,0.0,0.0,0.0
2024-06-04 15:10:00-04:00,36.20000076293945,36.20000076293945,36.20000076293945,36.20000076293945,100,0.0,0.0,0.0
2024-06-04 15:40:00-04:00,36.209999084472656,36.209999084472656,36.209999084472656,36.209999084472656,100,0.0,0.0,0.0
2024-06-04 15:55:00-04:00,36.2400016784668,36.2400016784668,36.2400016784668,36.2400016784668,0,0.0,0.0,0.0
2024-06-06 15:50:00-04:00,36.46200180053711,36.46200180053711,36.46200180053711,36.46200180053711,29,0.0,0.0,0.0
2024-06-07 12:25:00-04:00,36.29999923706055,36.29999923706055,36.13840103149414,36.13840103149414,575,0.0,0.0,0.0
2024-06-10 15:10:00-04:00,36.128501892089844,36.128501892089844,36.128501892089844,36.128501892089844,0,0.0,0.0,0.0
2024-06-11 14:00:00-04:00,35.83000183105469,35.83000183105469,35.83000183105469,35.83000183105469,284,0.0,0.0,0.0
2024-06-11 14:30:00-04:00,35.869998931884766,35.869998931884766,35.869998931884766,35.869998931884766,124,0.0,0.0,0.0
2024-06-11 15:20:00-04:00,35.85210037231445,35.85210037231445,35.85210037231445,35.85210037231445,0,0.0,0.0,0.0
2024-06-12 15:00:00-04:00,36.290000915527344,36.290000915527344,36.290000915527344,36.290000915527344,100,0.0,0.0,0.0
2024-06-12 15:50:00-04:00,36.2400016784668,36.2401008605957,36.2400016784668,36.2400016784668,404,0.0,0.0,0.0
2024-06-12 15:55:00-04:00,36.25,36.25,36.25,36.25,0,0.0,0.0,0.0
2024-06-13 15:55:00-04:00,35.90999984741211,35.90999984741211,35.90999984741211,35.90999984741211,189,0.0,0.0,0.0
2024-06-14 11:05:00-04:00,35.553199768066406,35.6150016784668,35.553199768066406,35.6150016784668,863,0.0,0.0,0.0
2024-06-17 14:20:00-04:00,35.779998779296875,35.779998779296875,35.77519989013672,35.77519989013672,0,0.0,0.0,0.0
2024-06-17 15:25:00-04:00,35.806800842285156,35.9026985168457,35.806800842285156,35.9026985168457,0,0.0,0.0,0.0
2024-06-20 15:25:00-04:00,35.88930130004883,35.935298919677734,35.88930130004883,35.935298919677734,0,0.0,0.0,0.0
